,Quantity,Item Price,Shipping-Price,Total,Profit %,Profit (INR),Cost Price,clusters,cluster
490,1,840.0,85.0,925.0,13,109.2,730.8,1,purple
491,1,1100.0,85.0,1185.0,13,143.0,957.0,1,purple
492,1,665.0,85.0,750.0,17,113.05,551.95,3,black
493,1,665.0,85.0,750.0,17,113.05,551.95,3,black
494,1,665.0,85.0,750.0,17,113.05,551.95,3,black
495,1,1250.0,85.0,1335.0,13,162.5,1087.5,1,purple
496,1,959.0,85.0,1044.0,18,172.62,786.38,1,purple
497,1,999.0,85.0,1084.0,13,129.87,869.13,1,purple
498,1,555.0,85.0,640.0,13,72.15,482.85,3,black
499,1,795.0,85.0,880.0,18,143.1,651.9,3,black
500,1,645.0,85.0,730.0,13,83.85,561.15,3,black
501,1,585.0,85.0,670.0,13,76.05,508.95,3,black
502,1,475.0,85.0,560.0,17,80.75,394.25,0,pink
503,1,645.0,85.0,730.0,13,83.85,561.15,3,black
504,1,1100.0,85.0,1185.0,13,143.0,957.0,1,purple
505,1,410.0,85.0,495.0,13,53.3,356.7,0,pink
506,1,410.0,85.0,495.0,13,53.3,356.7,0,pink
507,1,950.0,85.0,1035.0,18,171.0,779.0,1,purple
508,1,645.0,85.0,730.0,13,83.85,561.15,3,black
509,1,645.0,85.0,730.0,13,83.85,561.15,3,black
510,1,475.0,85.0,560.0,17,80.75,394.25,0,pink
511,1,595.0,85.0,680.0,13,77.35,517.65,3,black
512,1,645.0,85.0,730.0,13,83.85,561.15,3,black
513,1,840.0,85.0,925.0,13,109.2,730.8,1,purple
514,1,695.0,85.0,780.0,17,118.15,576.85,3,black
515,1,555.0,85.0,640.0,13,72.15,482.85,3,black
516,1,645.0,85.0,730.0,13,83.85,561.15,3,black
517,1,840.0,85.0,925.0,13,109.2,730.8,1,purple
518,1,555.0,85.0,640.0,13,72.15,482.85,3,black
519,1,555.0,85.0,640.0,13,72.15,482.85,3,black
520,1,768.0,85.0,853.0,17,130.56,637.44,3,black
521,1,768.0,85.0,853.0,17,130.56,637.44,3,black
522,1,999.0,85.0,1084.0,13,129.87,869.13,1,purple
523,1,475.0,85.0,560.0,17,80.75,394.25,0,pink
524,1,320.0,85.0,405.0,17,54.4,265.6,0,pink
525,1,645.0,85.0,730.0,13,83.85,561.15,3,black
526,1,410.0,85.0,495.0,13,53.3,356.7,0,pink
527,1,585.0,85.0,670.0,13,76.05,508.95,3,black
528,1,999.0,85.0,1084.0,13,129.87,869.13,1,purple
529,1,251.0,85.0,336.0,17,42.67,208.33,2,dark purple
530,1,595.0,85.0,680.0,13,77.35,517.65,3,black
531,1,595.0,85.0,680.0,13,77.35,517.65,3,black
532,1,410.0,85.0,495.0,13,53.3,356.7,0,pink
533,1,355.0,85.0,440.0,17,60.35,294.65,0,pink
534,1,1100.0,85.0,1185.0,13,143.0,957.0,1,purple
535,1,695.0,85.0,780.0,17,118.15,576.85,3,black
536,1,899.0,85.0,984.0,17,152.83,746.17,1,purple
537,1,555.0,85.0,640.0,13,72.15,482.85,3,black
538,1,555.0,85.0,640.0,13,72.15,482.85,3,black
539,1,555.0,85.0,640.0,13,72.15,482.85,3,black
540,1,780.0,85.0,865.0,13,101.4,678.6,3,black
541,1,148.0,85.0,233.0,13,19.24,128.76,2,dark purple
542,1,899.0,85.0,984.0,17,152.83,746.17,1,purple
543,1,768.0,85.0,853.0,17,130.56,637.44,3,black
544,1,410.0,85.0,495.0,13,53.3,356.7,0,pink
545,1,410.0,85.0,495.0,13,53.3,356.7,0,pink
546,1,555.0,85.0,640.0,13,72.15,482.85,3,black
547,1,410.0,85.0,495.0,13,53.3,356.7,0,pink
548,1,555.0,85.0,640.0,13,72.15,482.85,3,black
549,1,410.0,85.0,495.0,13,53.3,356.7,0,pink
550,1,385.0,85.0,470.0,13,50.05,334.95,0,pink
551,1,200.0,85.0,285.0,17,34.0,166.0,2,dark purple
552,1,999.0,85.0,1084.0,13,129.87,869.13,1,purple
553,1,555.0,85.0,640.0,13,72.15,482.85,3,black
554,1,645.0,85.0,730.0,13,83.85,561.15,3,black
555,1,840.0,85.0,925.0,13,109.2,730.8,1,purple
556,1,595.0,85.0,680.0,17,101.15,493.85,3,black
557,1,645.0,85.0,730.0,13,83.85,561.15,3,black
558,1,555.0,85.0,640.0,13,72.15,482.85,3,black
559,1,595.0,85.0,680.0,17,101.15,493.85,3,black
560,1,900.0,85.0,985.0,13,117.0,783.0,1,purple
561,1,680.0,85.0,765.0,17,115.6,564.4,3,black
562,1,595.0,85.0,680.0,17,101.15,493.85,3,black
563,1,595.0,85.0,680.0,17,101.15,493.85,3,black
564,1,430.0,85.0,515.0,17,73.1,356.9,0,pink
565,1,595.0,85.0,680.0,17,101.15,493.85,3,black
566,1,780.0,85.0,865.0,13,101.4,678.6,3,black
567,1,900.0,85.0,985.0,13,117.0,783.0,1,purple
568,1,430.0,85.0,515.0,17,73.1,356.9,0,pink
569,1,175.0,85.0,260.0,17,29.75,145.25,2,dark purple
570,1,555.0,85.0,640.0,13,72.15,482.85,3,black
571,1,410.0,85.0,495.0,13,53.3,356.7,0,pink
572,1,494.0,85.0,579.0,13,64.22,429.78,0,pink
573,1,310.0,85.0,395.0,18,55.8,254.2,0,pink
574,1,310.0,85.0,395.0,18,55.8,254.2,0,pink
575,1,310.0,85.0,395.0,18,55.8,254.2,0,pink
576,1,310.0,85.0,395.0,18,55.8,254.2,0,pink
577,1,175.0,85.0,260.0,17,29.75,145.25,2,dark purple
578,1,790.0,85.0,875.0,13,102.7,687.3,3,black
579,1,320.0,85.0,405.0,17,54.4,265.6,0,pink
580,1,385.0,85.0,470.0,13,50.05,334.95,0,pink
581,1,430.0,85.0,515.0,17,73.1,356.9,0,pink
582,1,395.0,85.0,480.0,17,67.15,327.85,0,pink
583,1,370.0,170.0,540.0,17,62.9,307.1,0,pink
584,1,395.0,0.0,395.0,17,67.15,327.85,0,pink
585,1,256.0,85.0,341.0,17,43.52,212.48,2,dark purple
586,1,395.0,0.0,395.0,17,67.15,327.85,0,pink
587,1,148.0,0.0,148.0,13,19.24,128.76,2,dark purple
588,1,370.0,170.0,540.0,17,62.9,307.1,0,pink
589,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
590,1,395.0,0.0,395.0,17,67.15,327.85,0,pink
591,1,395.0,0.0,395.0,17,67.15,327.85,0,pink
592,1,395.0,0.0,395.0,17,67.15,327.85,0,pink
593,1,395.0,0.0,395.0,17,67.15,327.85,0,pink
594,1,695.0,85.0,780.0,17,118.15,576.85,3,black
595,1,395.0,0.0,395.0,17,67.15,327.85,0,pink
596,1,395.0,0.0,395.0,17,67.15,327.85,0,pink
597,1,695.0,85.0,780.0,17,118.15,576.85,3,black
598,1,395.0,85.0,480.0,17,67.15,327.85,0,pink
599,1,395.0,85.0,480.0,17,67.15,327.85,0,pink
600,1,370.0,85.0,455.0,17,62.9,307.1,0,pink
601,1,370.0,85.0,455.0,17,62.9,307.1,0,pink
602,1,370.0,85.0,455.0,17,62.9,307.1,0,pink
603,2,512.0,170.0,682.0,17,87.04,424.96,3,black
604,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
605,1,380.0,65.0,445.0,17,64.6,315.4,0,pink
606,1,695.0,65.0,760.0,17,118.15,576.85,3,black
607,1,310.0,65.0,375.0,13,40.3,269.7,0,pink
608,1,102.0,65.0,167.0,13,13.26,88.74,2,dark purple
609,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
610,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
611,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
612,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
613,1,840.0,65.0,905.0,13,109.2,730.8,1,purple
614,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
615,1,256.0,65.0,321.0,17,43.52,212.48,2,dark purple
616,1,395.0,0.0,395.0,17,67.15,327.85,0,pink
617,1,395.0,0.0,395.0,17,67.15,327.85,0,pink
618,1,370.0,130.0,500.0,17,62.9,307.1,0,pink
619,1,395.0,0.0,395.0,17,67.15,327.85,0,pink
620,1,395.0,0.0,395.0,17,67.15,327.85,0,pink
621,1,380.0,195.0,575.0,17,64.6,315.4,0,pink
622,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
623,1,377.0,65.0,442.0,17,64.09,312.91,0,pink
624,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
625,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
626,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
627,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
628,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
629,1,768.0,65.0,833.0,17,130.56,637.44,3,black
630,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
631,1,310.0,65.0,375.0,13,40.3,269.7,0,pink
632,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
633,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
634,1,634.0,65.0,699.0,17,107.78,526.22,3,black
635,1,515.0,65.0,580.0,17,87.55,427.45,3,black
636,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
637,1,515.0,65.0,580.0,17,87.55,427.45,3,black
638,1,515.0,65.0,580.0,17,87.55,427.45,3,black
639,1,305.0,65.0,370.0,17,51.85,253.15,0,pink
640,1,645.0,65.0,710.0,13,83.85,561.15,3,black
641,1,430.0,65.0,495.0,17,73.1,356.9,0,pink
642,1,380.0,65.0,445.0,17,64.6,315.4,0,pink
643,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
644,1,730.0,65.0,795.0,17,124.1,605.9,3,black
645,1,730.0,65.0,795.0,17,124.1,605.9,3,black
646,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
647,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
648,1,576.0,65.0,641.0,17,97.92,478.08,3,black
649,1,499.0,65.0,564.0,17,84.83,414.17,0,pink
650,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
651,1,555.0,65.0,620.0,13,72.15,482.85,3,black
652,1,999.0,65.0,1064.0,13,129.87,869.13,1,purple
653,1,380.0,65.0,445.0,17,64.6,315.4,0,pink
654,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
655,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
656,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
657,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
658,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
659,1,380.0,65.0,445.0,17,64.6,315.4,0,pink
660,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
661,1,730.0,65.0,795.0,17,124.1,605.9,3,black
662,1,730.0,65.0,795.0,17,124.1,605.9,3,black
663,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
664,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
665,1,555.0,65.0,620.0,13,72.15,482.85,3,black
666,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
667,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
668,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
669,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
670,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
671,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
672,1,585.0,65.0,650.0,13,76.05,508.95,3,black
673,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
674,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
675,1,470.0,65.0,535.0,17,79.9,390.1,0,pink
676,1,520.0,65.0,585.0,13,67.6,452.4,3,black
677,1,499.0,65.0,564.0,17,84.83,414.17,0,pink
678,1,645.0,65.0,710.0,13,83.85,561.15,3,black
679,1,645.0,65.0,710.0,13,83.85,561.15,3,black
680,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
681,1,670.0,65.0,735.0,13,87.1,582.9,3,black
682,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
683,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
684,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
685,1,310.0,65.0,375.0,13,40.3,269.7,0,pink
686,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
687,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
688,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
689,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
690,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
691,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
692,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
693,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
694,1,485.0,65.0,550.0,17,82.45,402.55,0,pink
695,1,515.0,65.0,580.0,17,87.55,427.45,3,black
696,1,515.0,65.0,580.0,17,87.55,427.45,3,black
697,1,230.0,65.0,295.0,17,39.1,190.9,2,dark purple
698,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
699,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
700,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
701,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
702,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
703,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
704,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
705,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
706,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
707,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
708,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
709,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
710,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
711,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
712,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
713,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
714,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
715,1,385.0,65.0,450.0,13,50.05,334.95,0,pink
716,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
717,1,499.0,65.0,564.0,17,84.83,414.17,0,pink
718,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
719,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
720,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
721,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
722,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
723,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
724,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
725,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
726,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
727,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
728,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
729,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
730,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
731,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
732,1,460.0,65.0,525.0,17,78.2,381.8,0,pink
733,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
734,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
735,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
736,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
737,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
738,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
739,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
740,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
741,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
742,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
743,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
744,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
745,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
746,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
747,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
748,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
749,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
750,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
751,1,485.0,65.0,550.0,17,82.45,402.55,0,pink
752,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
753,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
754,1,404.0,65.0,469.0,17,68.68,335.32,0,pink
755,1,499.0,65.0,564.0,17,84.83,414.17,0,pink
756,1,680.0,65.0,745.0,18,122.4,557.6,3,black
757,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
758,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
759,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
760,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
761,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
762,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
763,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
764,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
765,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
766,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
767,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
768,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
769,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
770,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
771,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
772,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
773,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
774,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
775,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
776,1,370.0,65.0,435.0,17,62.9,307.1,0,pink
777,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
778,1,840.0,65.0,905.0,13,109.2,730.8,1,purple
779,1,999.0,65.0,1064.0,13,129.87,869.13,1,purple
780,2,970.0,130.0,1100.0,17,164.9,805.1,1,purple
781,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
782,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
783,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
784,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
785,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
786,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
787,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
788,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
789,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
790,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
791,1,1480.0,65.0,1545.0,13,192.4,1287.6,1,purple
792,1,998.0,65.0,1063.0,17,169.66,828.34,1,purple
793,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
794,1,125.0,65.0,190.0,13,16.25,108.75,2,dark purple
795,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
796,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
797,1,634.0,65.0,699.0,17,107.78,526.22,3,black
798,1,125.0,65.0,190.0,13,16.25,108.75,2,dark purple
799,1,170.0,65.0,235.0,13,22.1,147.9,2,dark purple
800,1,125.0,65.0,190.0,13,16.25,108.75,2,dark purple
801,1,215.0,65.0,280.0,17,36.55,178.45,2,dark purple
802,1,125.0,65.0,190.0,13,16.25,108.75,2,dark purple
803,1,125.0,65.0,190.0,13,16.25,108.75,2,dark purple
804,1,730.0,65.0,795.0,17,124.1,605.9,3,black
805,1,125.0,65.0,190.0,13,16.25,108.75,2,dark purple
806,1,125.0,65.0,190.0,13,16.25,108.75,2,dark purple
807,1,125.0,65.0,190.0,13,16.25,108.75,2,dark purple
808,1,959.0,90.0,1049.0,18,172.62,786.38,1,purple
809,1,125.0,65.0,190.0,13,16.25,108.75,2,dark purple
810,1,125.0,65.0,190.0,13,16.25,108.75,2,dark purple
811,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
812,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
813,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
814,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
815,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
816,1,215.0,65.0,280.0,17,36.55,178.45,2,dark purple
817,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
818,1,695.0,65.0,760.0,17,118.15,576.85,3,black
819,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
820,1,125.0,65.0,190.0,13,16.25,108.75,2,dark purple
821,1,125.0,65.0,190.0,13,16.25,108.75,2,dark purple
822,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
823,1,125.0,65.0,190.0,13,16.25,108.75,2,dark purple
824,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
825,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
826,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
827,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
828,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
829,1,634.0,65.0,699.0,17,107.78,526.22,3,black
830,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
831,1,330.0,65.0,395.0,17,56.1,273.9,0,pink
832,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
833,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
834,1,330.0,65.0,395.0,17,56.1,273.9,0,pink
835,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
836,1,330.0,65.0,395.0,17,56.1,273.9,0,pink
837,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
838,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
839,1,405.0,65.0,470.0,17,68.85,336.15,0,pink
840,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
841,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
842,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
843,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
844,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
845,1,125.0,65.0,190.0,13,16.25,108.75,2,dark purple
846,1,125.0,65.0,190.0,13,16.25,108.75,2,dark purple
847,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
848,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
849,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
850,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
851,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
852,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
853,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
854,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
855,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
856,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
857,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
858,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
859,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
860,1,499.0,50.0,549.0,17,84.83,414.17,0,pink
861,1,426.0,65.0,491.0,17,72.42,353.58,0,pink
862,1,730.0,65.0,795.0,17,124.1,605.9,3,black
863,1,499.0,65.0,564.0,17,84.83,414.17,0,pink
864,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
865,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
866,1,125.0,65.0,190.0,13,16.25,108.75,2,dark purple
867,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
868,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
869,1,426.0,65.0,491.0,17,72.42,353.58,0,pink
870,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
871,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
872,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
873,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
874,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
875,1,1480.0,65.0,1545.0,13,192.4,1287.6,1,purple
876,1,430.0,65.0,495.0,17,73.1,356.9,0,pink
877,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
878,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
879,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
880,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
881,1,460.0,65.0,525.0,17,78.2,381.8,0,pink
882,1,460.0,65.0,525.0,17,78.2,381.8,0,pink
883,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
884,1,430.0,65.0,495.0,17,73.1,356.9,0,pink
885,1,426.0,65.0,491.0,17,72.42,353.58,0,pink
886,1,125.0,65.0,190.0,13,16.25,108.75,2,dark purple
887,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
888,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
889,1,320.0,65.0,385.0,17,54.4,265.6,0,pink
890,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
891,1,125.0,65.0,190.0,13,16.25,108.75,2,dark purple
892,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
893,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
894,1,959.0,65.0,1024.0,18,172.62,786.38,1,purple
895,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
896,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
897,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
898,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
899,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
900,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
901,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
902,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
903,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
904,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
905,1,730.0,65.0,795.0,17,124.1,605.9,3,black
906,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
907,1,125.0,65.0,190.0,13,16.25,108.75,2,dark purple
908,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
909,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
910,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
911,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
912,1,125.0,65.0,190.0,13,16.25,108.75,2,dark purple
913,1,125.0,65.0,190.0,13,16.25,108.75,2,dark purple
914,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
915,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
916,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
917,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
918,1,730.0,65.0,795.0,17,124.1,605.9,3,black
919,1,730.0,65.0,795.0,17,124.1,605.9,3,black
920,1,730.0,65.0,795.0,17,124.1,605.9,3,black
921,1,730.0,65.0,795.0,17,124.1,605.9,3,black
922,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
923,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
924,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
925,1,426.0,65.0,491.0,17,72.42,353.58,0,pink
926,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
927,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
928,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
929,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
930,1,485.0,65.0,550.0,17,82.45,402.55,0,pink
931,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
932,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
933,1,426.0,65.0,491.0,17,72.42,353.58,0,pink
934,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
935,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
936,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
937,1,395.0,65.0,460.0,17,67.15,327.85,0,pink
938,1,485.0,65.0,550.0,17,82.45,402.55,0,pink
